"pais","casos","casos_acumulados","fallecidos","fallecidos_acumulados","fecha","bbdd","region"
"Hungary",11,4183,1,589,2020-07-05,"OMS","Global"
"Hungary",0,4183,0,589,2020-07-06,"OMS","Global"
"Hungary",6,4189,0,589,2020-07-07,"OMS","Global"
"Hungary",16,4205,0,589,2020-07-08,"OMS","Global"
"Hungary",5,4210,0,589,2020-07-09,"OMS","Global"
"Hungary",10,4220,2,591,2020-07-10,"OMS","Global"
"Hungary",3,4223,2,593,2020-07-11,"OMS","Global"
"Hungary",6,4229,2,595,2020-07-12,"OMS","Global"
"Hungary",5,4234,0,595,2020-07-13,"OMS","Global"
"Hungary",13,4247,0,595,2020-07-14,"OMS","Global"
"Hungary",16,4263,0,595,2020-07-15,"OMS","Global"
"Hungary",0,4263,0,595,2020-07-16,"OMS","Global"
"Hungary",16,4279,0,595,2020-07-17,"OMS","Global"
"Hungary",14,4293,0,595,2020-07-18,"OMS","Global"
"Hungary",22,4315,1,596,2020-07-19,"OMS","Global"
"Hungary",18,4333,0,596,2020-07-20,"OMS","Global"
"Hungary",14,4347,0,596,2020-07-21,"OMS","Global"
"Hungary",19,4366,0,596,2020-07-22,"OMS","Global"
"Hungary",14,4380,0,596,2020-07-23,"OMS","Global"
"Hungary",18,4398,0,596,2020-07-24,"OMS","Global"
"Hungary",26,4424,0,596,2020-07-25,"OMS","Global"
"Hungary",11,4435,0,596,2020-07-26,"OMS","Global"
"Hungary",13,4448,0,596,2020-07-27,"OMS","Global"
"Hungary",8,4456,0,596,2020-07-28,"OMS","Global"
"Hungary",9,4465,0,596,2020-07-29,"OMS","Global"
"Hungary",19,4484,0,596,2020-07-30,"OMS","Global"
"Hungary",21,4505,0,596,2020-07-31,"OMS","Global"
"Hungary",0,4505,0,596,2020-08-01,"OMS","Global"
"Hungary",21,4526,1,597,2020-08-02,"OMS","Global"
"Hungary",9,4535,0,597,2020-08-03,"OMS","Global"
"Hungary",9,4544,0,597,2020-08-04,"OMS","Global"
"Hungary",9,4553,1,598,2020-08-05,"OMS","Global"
"Hungary",11,4564,1,599,2020-08-06,"OMS","Global"
"Hungary",33,4597,1,600,2020-08-07,"OMS","Global"
"Hungary",24,4621,2,602,2020-08-08,"OMS","Global"
"Hungary",32,4653,0,602,2020-08-09,"OMS","Global"
"Hungary",43,4696,0,602,2020-08-10,"OMS","Global"
"Hungary",35,4731,3,605,2020-08-11,"OMS","Global"
"Hungary",15,4746,0,605,2020-08-12,"OMS","Global"
"Hungary",22,4768,0,605,2020-08-13,"OMS","Global"
"Hungary",45,4813,2,607,2020-08-14,"OMS","Global"
"Hungary",40,4853,0,607,2020-08-15,"OMS","Global"
"Hungary",24,4877,0,607,2020-08-16,"OMS","Global"
"Hungary",39,4916,1,608,2020-08-17,"OMS","Global"
"Hungary",54,4970,1,609,2020-08-18,"OMS","Global"
"Hungary",0,4970,0,609,2020-08-19,"OMS","Global"
"Hungary",32,5002,0,609,2020-08-20,"OMS","Global"
"Hungary",44,5046,0,609,2020-08-21,"OMS","Global"
"Hungary",52,5098,2,611,2020-08-22,"OMS","Global"
"Hungary",35,5133,0,611,2020-08-23,"OMS","Global"
"Hungary",22,5155,2,613,2020-08-24,"OMS","Global"
"Hungary",36,5191,0,613,2020-08-25,"OMS","Global"
"Hungary",24,5215,1,614,2020-08-26,"OMS","Global"
"Hungary",73,5288,0,614,2020-08-27,"OMS","Global"
"Hungary",91,5379,0,614,2020-08-28,"OMS","Global"
"Hungary",132,5511,0,614,2020-08-29,"OMS","Global"
"Hungary",158,5669,0,614,2020-08-30,"OMS","Global"
"Hungary",292,5961,0,614,2020-08-31,"OMS","Global"
"Hungary",178,6139,1,615,2020-09-01,"OMS","Global"
"Hungary",118,6257,1,616,2020-09-02,"OMS","Global"
"Hungary",365,6622,3,619,2020-09-03,"OMS","Global"
"Hungary",301,6923,1,620,2020-09-04,"OMS","Global"
"Hungary",459,7382,1,621,2020-09-05,"OMS","Global"
"Hungary",510,7892,3,624,2020-09-06,"OMS","Global"
"Hungary",495,8387,0,624,2020-09-07,"OMS","Global"
"Hungary",576,8963,1,625,2020-09-08,"OMS","Global"
"Hungary",341,9304,1,626,2020-09-09,"OMS","Global"
"Hungary",411,9715,2,628,2020-09-10,"OMS","Global"
"Hungary",476,10191,2,630,2020-09-11,"OMS","Global"
"Hungary",718,10909,1,631,2020-09-12,"OMS","Global"
"Hungary",916,11825,2,633,2020-09-13,"OMS","Global"
"Hungary",484,12309,4,637,2020-09-14,"OMS","Global"
"Hungary",844,13153,5,642,2020-09-15,"OMS","Global"
"Hungary",1307,14460,12,654,2020-09-16,"OMS","Global"
"Hungary",710,15170,9,663,2020-09-17,"OMS","Global"
"Hungary",941,16111,6,669,2020-09-18,"OMS","Global"
"Hungary",809,16920,6,675,2020-09-19,"OMS","Global"
"Hungary",1070,17990,8,683,2020-09-20,"OMS","Global"
"Hungary",876,18866,3,686,2020-09-21,"OMS","Global"
"Hungary",633,19499,8,694,2020-09-22,"OMS","Global"
"Hungary",951,20450,8,702,2020-09-23,"OMS","Global"
"Hungary",750,21200,7,709,2020-09-24,"OMS","Global"
"Hungary",927,22127,9,718,2020-09-25,"OMS","Global"
"Hungary",950,23077,12,730,2020-09-26,"OMS","Global"
"Hungary",937,24014,6,736,2020-09-27,"OMS","Global"
"Hungary",702,24716,13,749,2020-09-28,"OMS","Global"
"Hungary",851,25567,8,757,2020-09-29,"OMS","Global"
"Hungary",894,26461,8,765,2020-09-30,"OMS","Global"
"Hungary",848,27309,16,781,2020-10-01,"OMS","Global"
"Hungary",1322,28631,17,798,2020-10-02,"OMS","Global"
"Hungary",1086,29717,14,812,2020-10-03,"OMS","Global"
"Hungary",858,30575,10,822,2020-10-04,"OMS","Global"
"Hungary",905,31480,11,833,2020-10-05,"OMS","Global"
"Hungary",818,32298,20,853,2020-10-06,"OMS","Global"
"Hungary",816,33114,24,877,2020-10-07,"OMS","Global"
"Hungary",932,34046,21,898,2020-10-08,"OMS","Global"
"Hungary",1176,35222,15,913,2020-10-09,"OMS","Global"
"Hungary",1374,36596,20,933,2020-10-10,"OMS","Global"
"Hungary",1068,37664,21,954,2020-10-11,"OMS","Global"
"Hungary",913,38577,14,968,2020-10-12,"OMS","Global"
"Hungary",1285,39862,28,996,2020-10-13,"OMS","Global"
"Hungary",920,40782,27,1023,2020-10-14,"OMS","Global"
"Hungary",950,41732,29,1052,2020-10-15,"OMS","Global"
"Hungary",1293,43025,33,1085,2020-10-16,"OMS","Global"
"Hungary",1791,44816,24,1109,2020-10-17,"OMS","Global"
"Hungary",1474,46290,33,1142,2020-10-18,"OMS","Global"
"Hungary",1478,47768,31,1173,2020-10-19,"OMS","Global"
"Hungary",989,48757,38,1211,2020-10-20,"OMS","Global"
"Hungary",1423,50180,48,1259,2020-10-21,"OMS","Global"
"Hungary",2032,52212,46,1305,2020-10-22,"OMS","Global"
"Hungary",2066,54278,47,1352,2020-10-23,"OMS","Global"
"Hungary",1820,56098,38,1390,2020-10-24,"OMS","Global"
"Hungary",3149,59247,35,1425,2020-10-25,"OMS","Global"
"Hungary",2316,61563,47,1472,2020-10-26,"OMS","Global"
"Hungary",2079,63642,63,1535,2020-10-27,"OMS","Global"
"Hungary",2291,65933,43,1578,2020-10-28,"OMS","Global"
"Hungary",2194,68127,56,1634,2020-10-29,"OMS","Global"
"Hungary",3286,71413,65,1699,2020-10-30,"OMS","Global"
"Hungary",3908,75321,51,1750,2020-10-31,"OMS","Global"
"Hungary",3878,79199,69,1819,2020-11-01,"OMS","Global"
"Hungary",3581,82780,70,1889,2020-11-02,"OMS","Global"
"Hungary",3989,86769,84,1973,2020-11-03,"OMS","Global"
"Hungary",4219,90988,90,2063,2020-11-04,"OMS","Global"
"Hungary",3928,94916,84,2147,2020-11-05,"OMS","Global"
"Hungary",4709,99625,103,2250,2020-11-06,"OMS","Global"
"Hungary",5318,104943,107,2357,2020-11-07,"OMS","Global"
"Hungary",4673,109616,81,2438,2020-11-08,"OMS","Global"
"Hungary",5162,114778,55,2493,2020-11-09,"OMS","Global"
"Hungary",4140,118918,103,2596,2020-11-10,"OMS","Global"
"Hungary",3945,122863,101,2697,2020-11-11,"OMS","Global"
"Hungary",3927,126790,87,2784,2020-11-12,"OMS","Global"
"Hungary",5097,131887,99,2883,2020-11-13,"OMS","Global"
"Hungary",4836,136723,107,2990,2020-11-14,"OMS","Global"
"Hungary",4238,140961,107,3097,2020-11-15,"OMS","Global"
"Hungary",6495,147456,93,3190,2020-11-16,"OMS","Global"
"Hungary",5203,152659,91,3281,2020-11-17,"OMS","Global"
"Hungary",4290,156949,99,3380,2020-11-18,"OMS","Global"
"Hungary",4512,161461,92,3472,2020-11-19,"OMS","Global"
"Hungary",4440,165901,96,3568,2020-11-20,"OMS","Global"
"Hungary",4397,170298,121,3689,2020-11-21,"OMS","Global"
"Hungary",4320,174618,111,3800,2020-11-22,"OMS","Global"
"Hungary",3334,177952,91,3891,2020-11-23,"OMS","Global"
"Hungary",3929,181881,117,4008,2020-11-24,"OMS","Global"
"Hungary",3806,185687,106,4114,2020-11-25,"OMS","Global"
"Hungary",6360,192047,115,4229,2020-11-26,"OMS","Global"
"Hungary",6393,198440,135,4364,2020-11-27,"OMS","Global"
"Hungary",6268,204708,152,4516,2020-11-28,"OMS","Global"
"Hungary",6819,211527,156,4672,2020-11-29,"OMS","Global"
"Hungary",5595,217122,151,4823,2020-11-30,"OMS","Global"
"Hungary",3951,221073,154,4977,2020-12-01,"OMS","Global"
"Hungary",4136,225209,165,5142,2020-12-02,"OMS","Global"
"Hungary",6635,231844,182,5324,2020-12-03,"OMS","Global"
"Hungary",6212,238056,189,5513,2020-12-04,"OMS","Global"
"Hungary",5525,243581,193,5706,2020-12-05,"OMS","Global"
"Hungary",6697,250278,162,5868,2020-12-06,"OMS","Global"
"Hungary",3870,254148,116,5984,2020-12-07,"OMS","Global"
"Hungary",2219,256367,136,6120,2020-12-08,"OMS","Global"
"Hungary",3221,259588,160,6280,2020-12-09,"OMS","Global"
"Hungary",5415,265003,171,6451,2020-12-10,"OMS","Global"
"Hungary",6197,271200,171,6622,2020-12-11,"OMS","Global"
"Hungary",5047,276247,162,6784,2020-12-12,"OMS","Global"
"Hungary",4153,280400,181,6965,2020-12-13,"OMS","Global"
"Hungary",3470,283870,165,7130,2020-12-14,"OMS","Global"
"Hungary",1893,285763,107,7237,2020-12-15,"OMS","Global"
"Hungary",2804,288567,144,7381,2020-12-16,"OMS","Global"
"Hungary",2982,291549,157,7538,2020-12-17,"OMS","Global"
"Hungary",4428,295977,187,7725,2020-12-18,"OMS","Global"
"Hungary",4045,300022,189,7914,2020-12-19,"OMS","Global"
"Hungary",2967,302989,185,8099,2020-12-20,"OMS","Global"
"Hungary",2141,305130,193,8292,2020-12-21,"OMS","Global"
"Hungary",1238,306368,170,8462,2020-12-22,"OMS","Global"
"Hungary",1894,308262,154,8616,2020-12-23,"OMS","Global"
"Hungary",3292,311554,113,8729,2020-12-24,"OMS","Global"
"Hungary",2610,314164,104,8833,2020-12-25,"OMS","Global"
"Hungary",1198,315362,118,8951,2020-12-26,"OMS","Global"
"Hungary",698,316060,96,9047,2020-12-27,"OMS","Global"
"Hungary",609,316669,114,9161,2020-12-28,"OMS","Global"
"Hungary",902,317571,131,9292,2020-12-29,"OMS","Global"
"Hungary",1972,319543,137,9429,2020-12-30,"OMS","Global"
"Hungary",2971,322514,108,9537,2020-12-31,"OMS","Global"
"Hungary",2764,325278,130,9667,2021-01-01,"OMS","Global"
"Hungary",1410,326688,114,9781,2021-01-02,"OMS","Global"
"Hungary",1307,327995,103,9884,2021-01-03,"OMS","Global"
"Hungary",856,328851,93,9977,2021-01-04,"OMS","Global"
"Hungary",870,329721,103,10080,2021-01-05,"OMS","Global"
"Hungary",2047,331768,118,10198,2021-01-06,"OMS","Global"
"Hungary",3068,334836,127,10325,2021-01-07,"OMS","Global"
"Hungary",2907,337743,115,10440,2021-01-08,"OMS","Global"
"Hungary",2716,340459,114,10554,2021-01-09,"OMS","Global"
"Hungary",1778,342237,94,10648,2021-01-10,"OMS","Global"
"Hungary",1419,343656,77,10725,2021-01-11,"OMS","Global"
"Hungary",696,344352,128,10853,2021-01-12,"OMS","Global"
"Hungary",1358,345710,95,10948,2021-01-13,"OMS","Global"
"Hungary",1926,347636,118,11066,2021-01-14,"OMS","Global"
"Hungary",1513,349149,111,11177,2021-01-15,"OMS","Global"
"Hungary",1438,350587,87,11264,2021-01-16,"OMS","Global"
"Hungary",1241,351828,77,11341,2021-01-17,"OMS","Global"
"Hungary",875,352703,68,11409,2021-01-18,"OMS","Global"
"Hungary",573,353276,111,11520,2021-01-19,"OMS","Global"
"Hungary",976,354252,95,11615,2021-01-20,"OMS","Global"
"Hungary",1410,355662,98,11713,2021-01-21,"OMS","Global"
"Hungary",1311,356973,98,11811,2021-01-22,"OMS","Global"
"Hungary",1344,358317,93,11904,2021-01-23,"OMS","Global"
"Hungary",1257,359574,64,11968,2021-01-24,"OMS","Global"
"Hungary",844,360418,56,12024,2021-01-25,"OMS","Global"
"Hungary",459,360877,89,12113,2021-01-26,"OMS","Global"
"Hungary",1004,361881,85,12198,2021-01-27,"OMS","Global"
"Hungary",1569,363450,93,12291,2021-01-28,"OMS","Global"
"Hungary",1459,364909,83,12374,2021-01-29,"OMS","Global"
"Hungary",1370,366279,89,12463,2021-01-30,"OMS","Global"
"Hungary",1307,367586,61,12524,2021-01-31,"OMS","Global"
"Hungary",1124,368710,54,12578,2021-02-01,"OMS","Global"
"Hungary",578,369288,78,12656,2021-02-02,"OMS","Global"
"Hungary",1048,370336,83,12739,2021-02-03,"OMS","Global"
"Hungary",1652,371988,93,12832,2021-02-04,"OMS","Global"
"Hungary",1576,373564,98,12930,2021-02-05,"OMS","Global"
"Hungary",1561,375125,96,13026,2021-02-06,"OMS","Global"
"Hungary",1370,376495,64,13090,2021-02-07,"OMS","Global"
"Hungary",1160,377655,65,13155,2021-02-08,"OMS","Global"
"Hungary",1079,378734,94,13249,2021-02-09,"OMS","Global"
"Hungary",1279,380013,98,13347,2021-02-10,"OMS","Global"
"Hungary",1862,381875,97,13444,2021-02-11,"OMS","Global"
"Hungary",1860,383735,99,13543,2021-02-12,"OMS","Global"
"Hungary",2020,385755,93,13636,2021-02-13,"OMS","Global"
"Hungary",1707,387462,70,13706,2021-02-14,"OMS","Global"
"Hungary",1337,388799,46,13752,2021-02-15,"OMS","Global"
"Hungary",823,389622,85,13837,2021-02-16,"OMS","Global"
"Hungary",1548,391170,94,13931,2021-02-17,"OMS","Global"
"Hungary",2853,394023,104,14035,2021-02-18,"OMS","Global"
"Hungary",3093,397116,110,14145,2021-02-19,"OMS","Global"
"Hungary",2995,400111,107,14252,2021-02-20,"OMS","Global"
"Hungary",2912,403023,47,14299,2021-02-21,"OMS","Global"
"Hungary",2623,405646,48,14347,2021-02-22,"OMS","Global"
"Hungary",1628,407274,103,14450,2021-02-23,"OMS","Global"
"Hungary",2855,410129,102,14552,2021-02-24,"OMS","Global"
"Hungary",4385,414514,120,14672,2021-02-25,"OMS","Global"
"Hungary",4668,419182,123,14795,2021-02-26,"OMS","Global"
"Hungary",4948,424130,107,14902,2021-02-27,"OMS","Global"
"Hungary",4469,428599,72,14974,2021-02-28,"OMS","Global"
"Hungary",4326,432925,84,15058,2021-03-01,"OMS","Global"
"Hungary",2764,435689,130,15188,2021-03-02,"OMS","Global"
"Hungary",4211,439900,136,15324,2021-03-03,"OMS","Global"
"Hungary",6278,446178,152,15476,2021-03-04,"OMS","Global"
"Hungary",6369,452547,143,15619,2021-03-05,"OMS","Global"
"Hungary",7269,459816,146,15765,2021-03-06,"OMS","Global"
"Hungary",6201,466017,108,15873,2021-03-07,"OMS","Global"
"Hungary",2696,468713,115,15988,2021-03-08,"OMS","Global"
"Hungary",6494,475207,158,16146,2021-03-09,"OMS","Global"
"Hungary",5653,480860,179,16325,2021-03-10,"OMS","Global"
"Hungary",8312,489172,172,16497,2021-03-11,"OMS","Global"
"Hungary",9011,498183,130,16627,2021-03-12,"OMS","Global"
"Hungary",9444,507627,163,16790,2021-03-13,"OMS","Global"
"Hungary",8863,516490,162,16952,2021-03-14,"OMS","Global"
"Hungary",7706,524196,131,17083,2021-03-15,"OMS","Global"
"Hungary",4926,529122,143,17226,2021-03-16,"OMS","Global"
"Hungary",3456,532578,195,17421,2021-03-17,"OMS","Global"
"Hungary",6502,539080,207,17628,2021-03-18,"OMS","Global"
"Hungary",10759,549839,213,17841,2021-03-19,"OMS","Global"
"Hungary",11132,560971,227,18068,2021-03-20,"OMS","Global"
"Hungary",10625,571596,194,18262,2021-03-21,"OMS","Global"
"Iceland",0,0,0,0,2020-01-03,"OMS","Global"
"Iceland",0,0,0,0,2020-01-04,"OMS","Global"
"Iceland",0,0,0,0,2020-01-05,"OMS","Global"
"Iceland",0,0,0,0,2020-01-06,"OMS","Global"
"Iceland",0,0,0,0,2020-01-07,"OMS","Global"
"Iceland",0,0,0,0,2020-01-08,"OMS","Global"
"Iceland",0,0,0,0,2020-01-09,"OMS","Global"
"Iceland",0,0,0,0,2020-01-10,"OMS","Global"
"Iceland",0,0,0,0,2020-01-11,"OMS","Global"
"Iceland",0,0,0,0,2020-01-12,"OMS","Global"
"Iceland",0,0,0,0,2020-01-13,"OMS","Global"
"Iceland",0,0,0,0,2020-01-14,"OMS","Global"
"Iceland",0,0,0,0,2020-01-15,"OMS","Global"
"Iceland",0,0,0,0,2020-01-16,"OMS","Global"
"Iceland",0,0,0,0,2020-01-17,"OMS","Global"
"Iceland",0,0,0,0,2020-01-18,"OMS","Global"
"Iceland",0,0,0,0,2020-01-19,"OMS","Global"
"Iceland",0,0,0,0,2020-01-20,"OMS","Global"
"Iceland",0,0,0,0,2020-01-21,"OMS","Global"
"Iceland",0,0,0,0,2020-01-22,"OMS","Global"
"Iceland",0,0,0,0,2020-01-23,"OMS","Global"
"Iceland",0,0,0,0,2020-01-24,"OMS","Global"
"Iceland",0,0,0,0,2020-01-25,"OMS","Global"
"Iceland",0,0,0,0,2020-01-26,"OMS","Global"
"Iceland",0,0,0,0,2020-01-27,"OMS","Global"
"Iceland",0,0,0,0,2020-01-28,"OMS","Global"
"Iceland",0,0,0,0,2020-01-29,"OMS","Global"
"Iceland",0,0,0,0,2020-01-30,"OMS","Global"
"Iceland",0,0,0,0,2020-01-31,"OMS","Global"
"Iceland",0,0,0,0,2020-02-01,"OMS","Global"
"Iceland",0,0,0,0,2020-02-02,"OMS","Global"
"Iceland",0,0,0,0,2020-02-03,"OMS","Global"
"Iceland",0,0,0,0,2020-02-04,"OMS","Global"
"Iceland",0,0,0,0,2020-02-05,"OMS","Global"
"Iceland",0,0,0,0,2020-02-06,"OMS","Global"
"Iceland",0,0,0,0,2020-02-07,"OMS","Global"
"Iceland",0,0,0,0,2020-02-08,"OMS","Global"
"Iceland",0,0,0,0,2020-02-09,"OMS","Global"
"Iceland",0,0,0,0,2020-02-10,"OMS","Global"
"Iceland",0,0,0,0,2020-02-11,"OMS","Global"
"Iceland",0,0,0,0,2020-02-12,"OMS","Global"
"Iceland",0,0,0,0,2020-02-13,"OMS","Global"
"Iceland",0,0,0,0,2020-02-14,"OMS","Global"
"Iceland",0,0,0,0,2020-02-15,"OMS","Global"
"Iceland",0,0,0,0,2020-02-16,"OMS","Global"
"Iceland",0,0,0,0,2020-02-17,"OMS","Global"
"Iceland",0,0,0,0,2020-02-18,"OMS","Global"
"Iceland",0,0,0,0,2020-02-19,"OMS","Global"
"Iceland",0,0,0,0,2020-02-20,"OMS","Global"
"Iceland",0,0,0,0,2020-02-21,"OMS","Global"
"Iceland",0,0,0,0,2020-02-22,"OMS","Global"
"Iceland",0,0,0,0,2020-02-23,"OMS","Global"
"Iceland",0,0,0,0,2020-02-24,"OMS","Global"
"Iceland",0,0,0,0,2020-02-25,"OMS","Global"
"Iceland",0,0,0,0,2020-02-26,"OMS","Global"
"Iceland",0,0,0,0,2020-02-27,"OMS","Global"
"Iceland",0,0,0,0,2020-02-28,"OMS","Global"
"Iceland",1,1,0,0,2020-02-29,"OMS","Global"
"Iceland",0,1,0,0,2020-03-01,"OMS","Global"
"Iceland",2,3,0,0,2020-03-02,"OMS","Global"
"Iceland",3,6,0,0,2020-03-03,"OMS","Global"
"Iceland",10,16,0,0,2020-03-04,"OMS","Global"
"Iceland",10,26,0,0,2020-03-05,"OMS","Global"
"Iceland",9,35,0,0,2020-03-06,"OMS","Global"
"Iceland",8,43,0,0,2020-03-07,"OMS","Global"
"Iceland",10,53,0,0,2020-03-08,"OMS","Global"
"Iceland",2,55,0,0,2020-03-09,"OMS","Global"
"Iceland",10,65,0,0,2020-03-10,"OMS","Global"
"Iceland",5,70,0,0,2020-03-11,"OMS","Global"
"Iceland",15,85,0,0,2020-03-12,"OMS","Global"
"Iceland",32,117,0,0,2020-03-13,"OMS","Global"
"Iceland",0,117,0,0,2020-03-14,"OMS","Global"
"Iceland",21,138,0,0,2020-03-15,"OMS","Global"
"Iceland",40,178,0,0,2020-03-16,"OMS","Global"
"Iceland",21,199,0,0,2020-03-17,"OMS","Global"
"Iceland",48,247,0,0,2020-03-18,"OMS","Global"
"Iceland",3,250,0,0,2020-03-19,"OMS","Global"
"Iceland",80,330,1,1,2020-03-20,"OMS","Global"
"Iceland",79,409,0,1,2020-03-21,"OMS","Global"
"Iceland",64,473,0,1,2020-03-22,"OMS","Global"
"Iceland",95,568,0,1,2020-03-23,"OMS","Global"
"Iceland",20,588,1,2,2020-03-24,"OMS","Global"
"Iceland",60,648,0,2,2020-03-25,"OMS","Global"
"Iceland",89,737,0,2,2020-03-26,"OMS","Global"
"Iceland",65,802,0,2,2020-03-27,"OMS","Global"
"Iceland",88,890,0,2,2020-03-28,"OMS","Global"
"Iceland",73,963,0,2,2020-03-29,"OMS","Global"
"Iceland",57,1020,0,2,2020-03-30,"OMS","Global"
"Iceland",66,1086,0,2,2020-03-31,"OMS","Global"
"Iceland",49,1135,0,2,2020-04-01,"OMS","Global"
"Iceland",85,1220,0,2,2020-04-02,"OMS","Global"
"Iceland",99,1319,2,4,2020-04-03,"OMS","Global"
"Iceland",45,1364,0,4,2020-04-04,"OMS","Global"
"Iceland",53,1417,0,4,2020-04-05,"OMS","Global"
"Iceland",69,1486,0,4,2020-04-06,"OMS","Global"
"Iceland",76,1562,2,6,2020-04-07,"OMS","Global"
"Iceland",24,1586,0,6,2020-04-08,"OMS","Global"
"Iceland",30,1616,0,6,2020-04-09,"OMS","Global"
"Iceland",32,1648,0,6,2020-04-10,"OMS","Global"
"Iceland",27,1675,1,7,2020-04-11,"OMS","Global"
"Iceland",14,1689,1,8,2020-04-12,"OMS","Global"
"Iceland",12,1701,0,8,2020-04-13,"OMS","Global"
"Iceland",10,1711,0,8,2020-04-14,"OMS","Global"
"Iceland",9,1720,0,8,2020-04-15,"OMS","Global"
"Iceland",7,1727,0,8,2020-04-16,"OMS","Global"
"Iceland",12,1739,0,8,2020-04-17,"OMS","Global"
"Iceland",15,1754,0,8,2020-04-18,"OMS","Global"
"Iceland",6,1760,1,9,2020-04-19,"OMS","Global"
"Iceland",11,1771,0,9,2020-04-20,"OMS","Global"
"Iceland",2,1773,1,10,2020-04-21,"OMS","Global"
"Iceland",5,1778,0,10,2020-04-22,"OMS","Global"
"Iceland",7,1785,0,10,2020-04-23,"OMS","Global"
"Iceland",4,1789,0,10,2020-04-24,"OMS","Global"
"Iceland",0,1789,0,10,2020-04-25,"OMS","Global"
"Iceland",1,1790,0,10,2020-04-26,"OMS","Global"
"Iceland",2,1792,0,10,2020-04-27,"OMS","Global"
"Iceland",0,1792,0,10,2020-04-28,"OMS","Global"
"Iceland",3,1795,0,10,2020-04-29,"OMS","Global"
"Iceland",2,1797,0,10,2020-04-30,"OMS","Global"
"Iceland",0,1797,0,10,2020-05-01,"OMS","Global"
"Iceland",1,1798,0,10,2020-05-02,"OMS","Global"
"Iceland",0,1798,0,10,2020-05-03,"OMS","Global"
"Iceland",1,1799,0,10,2020-05-04,"OMS","Global"
"Iceland",0,1799,0,10,2020-05-05,"OMS","Global"
"Iceland",0,1799,0,10,2020-05-06,"OMS","Global"
"Iceland",0,1799,0,10,2020-05-07,"OMS","Global"
"Iceland",2,1801,0,10,2020-05-08,"OMS","Global"
"Iceland",0,1801,0,10,2020-05-09,"OMS","Global"
"Iceland",0,1801,0,10,2020-05-10,"OMS","Global"
"Iceland",0,1801,0,10,2020-05-11,"OMS","Global"
"Iceland",0,1801,0,10,2020-05-12,"OMS","Global"
"Iceland",0,1801,0,10,2020-05-13,"OMS","Global"
"Iceland",1,1802,0,10,2020-05-14,"OMS","Global"
"Iceland",0,1802,0,10,2020-05-15,"OMS","Global"
"Iceland",0,1802,0,10,2020-05-16,"OMS","Global"
"Iceland",0,1802,0,10,2020-05-17,"OMS","Global"
"Iceland",0,1802,0,10,2020-05-18,"OMS","Global"
"Iceland",0,1802,0,10,2020-05-19,"OMS","Global"
"Iceland",0,1802,0,10,2020-05-20,"OMS","Global"
"Iceland",1,1803,0,10,2020-05-21,"OMS","Global"
"Iceland",0,1803,0,10,2020-05-22,"OMS","Global"
"Iceland",0,1803,0,10,2020-05-23,"OMS","Global"
"Iceland",1,1804,0,10,2020-05-24,"OMS","Global"
"Iceland",0,1804,0,10,2020-05-25,"OMS","Global"
"Iceland",0,1804,0,10,2020-05-26,"OMS","Global"
"Iceland",0,1804,0,10,2020-05-27,"OMS","Global"
"Iceland",1,1805,0,10,2020-05-28,"OMS","Global"
"Iceland",0,1805,0,10,2020-05-29,"OMS","Global"
"Iceland",0,1805,0,10,2020-05-30,"OMS","Global"
"Iceland",1,1806,0,10,2020-05-31,"OMS","Global"
"Iceland",0,1806,0,10,2020-06-01,"OMS","Global"
"Iceland",0,1806,0,10,2020-06-02,"OMS","Global"
"Iceland",0,1806,0,10,2020-06-03,"OMS","Global"
"Iceland",0,1806,0,10,2020-06-04,"OMS","Global"
"Iceland",0,1806,0,10,2020-06-05,"OMS","Global"
"Iceland",0,1806,0,10,2020-06-06,"OMS","Global"
"Iceland",0,1806,0,10,2020-06-07,"OMS","Global"
"Iceland",1,1807,0,10,2020-06-08,"OMS","Global"
"Iceland",0,1807,0,10,2020-06-09,"OMS","Global"
"Iceland",0,1807,0,10,2020-06-10,"OMS","Global"
"Iceland",0,1807,0,10,2020-06-11,"OMS","Global"
"Iceland",0,1807,0,10,2020-06-12,"OMS","Global"
"Iceland",1,1808,0,10,2020-06-13,"OMS","Global"
"Iceland",2,1810,0,10,2020-06-14,"OMS","Global"
"Iceland",0,1810,0,10,2020-06-15,"OMS","Global"
"Iceland",1,1811,0,10,2020-06-16,"OMS","Global"
"Iceland",1,1812,0,10,2020-06-17,"OMS","Global"
"Iceland",0,1812,0,10,2020-06-18,"OMS","Global"
"Iceland",2,1814,0,10,2020-06-19,"OMS","Global"
"Iceland",1,1815,0,10,2020-06-20,"OMS","Global"
"Iceland",0,1815,0,10,2020-06-21,"OMS","Global"
"Iceland",0,1815,0,10,2020-06-22,"OMS","Global"
"Iceland",0,1815,0,10,2020-06-23,"OMS","Global"
"Iceland",0,1815,0,10,2020-06-24,"OMS","Global"
"Iceland",2,1817,0,10,2020-06-25,"OMS","Global"
"Iceland",1,1818,0,10,2020-06-26,"OMS","Global"
"Iceland",2,1820,0,10,2020-06-27,"OMS","Global"
"Iceland",0,1820,0,10,2020-06-28,"OMS","Global"
"Iceland",1,1821,0,10,2020-06-29,"OMS","Global"
"Iceland",1,1822,0,10,2020-06-30,"OMS","Global"
"Iceland",2,1824,0,10,2020-07-01,"OMS","Global"
"Iceland",1,1825,0,10,2020-07-02,"OMS","Global"
"Iceland",5,1830,0,10,2020-07-03,"OMS","Global"
